mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
02060,Peñas de San Pedro,2016,12967,7614,3216,399,379,1358
02060,Peñas de San Pedro,2015,12825,7332,3164,388,410,1531
02061,Pétrola,2022,13842,6618,4041,309,690,2184
02061,Pétrola,2021,13240,6097,3948,343,700,2153
02061,Pétrola,2020,12762,5626,3802,447,671,2216
02061,Pétrola,2019,11781,5467,3775,273,563,1702
02061,Pétrola,2018,11697,5343,3665,266,505,1918
02061,Pétrola,2017,10614,4890,3480,214,508,1523
02061,Pétrola,2016,10148,4712,3181,231,448,1577
02061,Pétrola,2015,9539,4407,3172,233,456,1271
02062,Povedilla,2022,12127,6180,3872,453,768,855
02062,Povedilla,2021,11799,5744,3763,593,672,1028
02062,Povedilla,2020,11281,5331,3536,791,705,918
02062,Povedilla,2019,10952,5188,3584,508,602,1070
02062,Povedilla,2018,10536,5275,3298,358,576,1028
02062,Povedilla,2017,10311,4504,3284,397,563,1564
02062,Povedilla,2016,9624,4530,3136,383,443,1132
02062,Povedilla,2015,9045,3828,3253,452,457,1056
02063,Pozohondo,2022,12338,6340,3276,450,658,1613
02063,Pozohondo,2021,11655,5736,3149,436,599,1735
02063,Pozohondo,2020,10957,5208,3060,674,582,1433
02063,Pozohondo,2019,10981,5275,3317,336,509,1546
02063,Pozohondo,2018,10625,4855,3116,386,459,1809
02063,Pozohondo,2017,9805,4587,3092,344,402,1380
02063,Pozohondo,2016,9416,4376,2980,362,381,1317
02063,Pozohondo,2015,9066,4015,2995,386,404,1266
02064,Pozo-Lorente,2022,15980,7931,4912,500,940,1697
02064,Pozo-Lorente,2021,14364,7082,4409,493,740,1641
02064,Pozo-Lorente,2020,13485,6525,4199,622,661,1479
02064,Pozo-Lorente,2019,12552,5922,4218,403,672,1337
02064,Pozo-Lorente,2018,11834,5228,4194,380,701,1331
02064,Pozo-Lorente,2017,11258,5378,4147,289,642,802
02064,Pozo-Lorente,2016,10702,4692,4185,316,643,867
02064,Pozo-Lorente,2015,10921,4657,4146,423,681,1014
02065,Pozuelo,2022,16085,9114,4312,474,647,1538
02065,Pozuelo,2021,14330,8276,3831,482,527,1215
02065,Pozuelo,2020,13689,7901,3334,625,395,1434
02065,Pozuelo,2019,13615,7879,3462,282,434,1559
02065,Pozuelo,2018,12689,7153,3256,343,471,1465
02065,Pozuelo,2017,11696,6567,3052,295,407,1375
02065,Pozuelo,2016,11633,6173,3139,284,409,1627
02065,Pozuelo,2015,10985,5676,3007,376,492,1434
02066,"Recueja, La",2022,12717,5191,4673,381,874,1599
02066,"Recueja, La",2021,11258,4658,4135,342,869,1255
02066,"Recueja, La",2020,10769,3931,4431,443,752,1213
02066,"Recueja, La",2019,10570,3522,4569,310,723,1445
02066,"Recueja, La",2018,10393,3822,4155,291,660,1465
02066,"Recueja, La",2017,8959,3320,3894,235,564,947
02066,"Recueja, La",2016,8748,3080,3828,260,588,993
02066,"Recueja, La",2015,8508,2679,3868,279,575,1108
02067,Riópar,2022,11783,6230,3403,453,642,1055
02067,Riópar,2021,10808,5544,3027,839,544,854
02067,Riópar,2020,10664,5337,3062,867,575,823
02067,Riópar,2019,10350,5431,3026,428,549,916
02067,Riópar,2018,9724,4897,2909,371,600,948
02067,Riópar,2017,9144,4608,2742,389,552,853
02067,Riópar,2016,8992,4398,2748,449,562,835
02067,Riópar,2015,8770,4067,2868,451,576,809
02068,Robledo,2022,14034,8414,3100,398,549,1574
02068,Robledo,2021,13093,7773,2886,496,457,1481
02068,Robledo,2020,12291,6836,2999,693,488,1275
02068,Robledo,2019,12980,7849,2920,468,472,1271
02068,Robledo,2018,12261,7331,2672,433,474,1352
02068,Robledo,2017,11615,6863,2693,379,476,1203
02068,Robledo,2016,11039,6775,2668,403,433,759
02068,Robledo,2015,10657,6243,2480,419,496,1020
02069,"Roda, La",2022,13050,8099,2353,328,648,1622
02069,"Roda, La",2021,12558,7636,2215,453,589,1666
02069,"Roda, La",2020,12013,7141,2205,612,532,1523
02069,"Roda, La",2019,11600,7140,2094,283,503,1580
02069,"Roda, La",2018,11001,6686,1974,265,471,1605
02069,"Roda, La",2017,10385,6350,1901,259,418,1457
02069,"Roda, La",2016,9798,5951,1862,266,370,1349
02069,"Roda, La",2015,9459,5611,1836,306,374,1331
02070,Salobre,2022,15827,5986,4377,412,434,4618
02070,Salobre,2021,11409,5160,4112,480,473,1184
02070,Salobre,2020,10425,4538,3982,712,397,797
02070,Salobre,2019,10679,4667,3982,400,440,1190
02070,Salobre,2018,10804,4384,3910,396,338,1775
02070,Salobre,2017,9847,4215,3594,345,276,1417
02070,Salobre,2016,9481,4428,3480,285,188,1101
02070,Salobre,2015,9495,4218,3473,488,174,1143
02071,San Pedro,2022,14977,8290,3229,591,653,2214
02071,San Pedro,2021,13169,7340,2996,640,564,1628
02071,San Pedro,2020,12666,6870,2753,837,497,1708
02071,San Pedro,2019,12307,7079,2552,519,483,1673
02071,San Pedro,2018,11330,6684,2420,437,428,1360
02071,San Pedro,2017,10081,5332,2474,473,381,1420
02071,San Pedro,2016,9635,4985,2399,463,333,1456
02071,San Pedro,2015,9248,4762,2436,437,330,1283
02072,Socovos,2022,10485,4767,3228,424,759,1306
02072,Socovos,2021,9959,4367,3021,597,662,1312
02072,Socovos,2020,9630,4204,3014,604,593,1215
02072,Socovos,2019,9142,3910,3046,418,580,1188
02072,Socovos,2018,8442,3505,2867,443,532,1096
02072,Socovos,2017,7968,3254,2810,384,490,1029
02072,Socovos,2016,7650,2895,2815,438,492,1010
02072,Socovos,2015,7431,2811,2683,443,492,1002
02073,Tarazona de la Mancha,2022,11942,6959,2396,354,555,1678
02073,Tarazona de la Mancha,2021,11286,6383,2221,433,527,1723
02073,Tarazona de la Mancha,2020,10663,5957,2240,557,454,1455
02073,Tarazona de la Mancha,2019,10484,5932,2209,280,420,1644
02073,Tarazona de la Mancha,2018,9829,5447,2052,299,399,1632
02073,Tarazona de la Mancha,2017,8887,4923,2027,312,351,1273
02073,Tarazona de la Mancha,2016,8366,4479,1953,332,293,1308
02073,Tarazona de la Mancha,2015,7874,4078,1981,341,297,1175
02074,Tobarra,2022,11343,6772,2411,355,695,1109
02074,Tobarra,2021,10886,6355,2322,401,611,1197
02074,Tobarra,2020,10276,5884,2328,531,578,955
02074,Tobarra,2019,9883,5690,2272,317,538,1065
02074,Tobarra,2018,9400,5223,2245,295,541,1095
02074,Tobarra,2017,8913,4927,2151,293,474,1067
02074,Tobarra,2016,8496,4599,2093,305,440,1061
02074,Tobarra,2015,8287,4323,2103,327,426,1108
02075,Valdeganga,2022,13358,7815,3050,302,772,1419
02075,Valdeganga,2021,12666,7166,2939,482,705,1373
02075,Valdeganga,2020,12062,6648,2919,632,678,1185
02075,Valdeganga,2019,11977,7009,2770,278,623,1297
02075,Valdeganga,2018,11431,6595,2723,313,583,1217
02075,Valdeganga,2017,10414,5903,2685,246,504,1076
02075,Valdeganga,2016,9895,5324,2686,284,475,1126
02075,Valdeganga,2015,9453,4984,2675,325,471,998
02076,Vianos,2022,13900,6459,5000,437,331,1673
02076,Vianos,2021,13278,6681,4305,397,248,1647
02076,Vianos,2020,11888,5973,4247,502,407,759
02076,Vianos,2019,11916,5881,4104,301,441,1189
02076,Vianos,2018,10892,5230,3971,210,361,1120
02076,Vianos,2017,10317,5062,3727,197,292,1040
02076,Vianos,2016,10933,5938,3417,252,276,1050
02076,Vianos,2015,10733,5386,3510,350,348,1139
02077,Villa de Ves,2022,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2021,13926,NA,NA,NA,NA,NA
02077,Villa de Ves,2020,13573,NA,NA,NA,NA,NA
02077,Villa de Ves,2019,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2018,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2017,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2016,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2015,NA,NA,NA,NA,NA,NA
02078,Villalgordo del Júcar,2022,11754,6358,2610,282,643,1860
02078,Villalgordo del Júcar,2021,10971,5656,2561,355,598,1800
02078,Villalgordo del Júcar,2020,10453,5395,2516,479,573,1490
02078,Villalgordo del Júcar,2019,10029,5192,2503,249,494,1590
02078,Villalgordo del Júcar,2018,9787,5060,2465,207,492,1562
02078,Villalgordo del Júcar,2017,8995,4537,2454,219,427,1358
02078,Villalgordo del Júcar,2016,8520,4187,2371,230,375,1357
02078,Villalgordo del Júcar,2015,8584,4030,2426,241,410,1477
02079,Villamalea,2022,11883,7252,2286,407,526,1411
02079,Villamalea,2021,11221,6639,2124,453,484,1521
02079,Villamalea,2020,10341,5999,2048,532,410,1351
02079,Villamalea,2019,10197,5800,2032,336,398,1632
02079,Villamalea,2018,9469,5461,1918,369,368,1352
02079,Villamalea,2017,8658,5170,1876,369,309,934
02079,Villamalea,2016,8534,4719,1894,353,274,1294
02079,Villamalea,2015,8015,4374,1944,313,276,1108
02080,Villapalacios,2022,14676,7092,3918,570,819,2277
02080,Villapalacios,2021,13368,6244,3626,818,754,1926
02080,Villapalacios,2020,12441,5847,3584,858,667,1485
02080,Villapalacios,2019,12470,6103,3438,466,653,1811
02080,Villapalacios,2018,11872,5871,3262,432,575,1733
02080,Villapalacios,2017,12013,5408,3372,389,549,2294
02080,Villapalacios,2016,11159,5197,3372,307,566,1716
02080,Villapalacios,2015,10485,4956,3093,403,582,1450
02081,Villarrobledo,2022,12959,8213,2354,323,638,1431
02081,Villarrobledo,2021,12284,7704,2209,434,602,1335
02081,Villarrobledo,2020,11598,7170,2161,597,555,1113
02081,Villarrobledo,2019,11536,7264,2084,289,531,1368
02081,Villarrobledo,2018,10801,6768,2004,284,497,1248
02081,Villarrobledo,2017,10390,6432,1939,273,436,1311
02081,Villarrobledo,2016,9728,5903,1862,301,394,1269
02081,Villarrobledo,2015,9281,5573,1865,341,391,1111
02082,Villatoya,2022,13660,6325,4485,304,1063,1483
02082,Villatoya,2021,12931,4389,4565,1180,910,1887
02082,Villatoya,2020,11782,4211,3686,1352,992,1540
02082,Villatoya,2019,12453,6079,3531,269,903,1671
02082,Villatoya,2018,12095,5487,3672,407,869,1661
02082,Villatoya,2017,NA,NA,NA,NA,NA,NA
02082,Villatoya,2016,11398,5217,3365,392,686,1738
02082,Villatoya,2015,11113,4574,3531,399,485,2124
02083,Villavaliente,2022,14420,6518,4132,383,550,2838
02083,Villavaliente,2021,12396,4874,4254,316,403,2549
02083,Villavaliente,2020,11356,4084,3966,410,404,2492
02083,Villavaliente,2019,11513,4406,4030,232,350,2495
02083,Villavaliente,2018,10484,3992,3878,216,305,2092
02083,Villavaliente,2017,9848,3911,3723,289,236,1688
02083,Villavaliente,2016,9442,3095,4003,322,186,1835
02083,Villavaliente,2015,9003,3121,3758,353,192,1580
02084,Villaverde de Guadalimar,2022,11339,4815,3973,478,1113,960
02084,Villaverde de Guadalimar,2021,10935,4529,3577,693,1089,1047
02084,Villaverde de Guadalimar,2020,9950,4265,3391,813,893,589
02084,Villaverde de Guadalimar,2019,9987,4373,3337,534,770,974
02084,Villaverde de Guadalimar,2018,9572,4235,3284,467,788,798
02084,Villaverde de Guadalimar,2017,9399,4119,3161,355,730,1033
02084,Villaverde de Guadalimar,2016,8701,3725,2972,433,720,851
02084,Villaverde de Guadalimar,2015,8320,3383,3026,531,682,698
02085,Viveros,2022,14377,7738,3934,203,741,1761
02085,Viveros,2021,14280,7410,3590,290,699,2291
02085,Viveros,2020,13018,6834,3308,488,561,1827
02085,Viveros,2019,12249,6817,3099,306,560,1468
02085,Viveros,2018,12260,6283,3063,195,440,2279
02085,Viveros,2017,11193,6081,2712,232,531,1638
02085,Viveros,2016,10738,5432,2858,362,531,1555
02085,Viveros,2015,9934,4818,2935,324,498,1360
02086,Yeste,2022,11783,5440,4038,525,847,934
02086,Yeste,2021,10858,4666,3842,637,845,868
02086,Yeste,2020,10171,4145,3824,732,762,708
02086,Yeste,2019,10028,4255,3782,458,757,776
02086,Yeste,2018,9423,3913,3642,387,701,780
02086,Yeste,2017,8692,3483,3520,390,641,659
02086,Yeste,2016,8243,3165,3459,406,620,593
02086,Yeste,2015,8237,2996,3501,417,634,689
02901,Pozo Cañada,2022,12178,7701,2420,348,582,1128
02901,Pozo Cañada,2021,11334,7125,2274,414,541,980
02901,Pozo Cañada,2020,10761,6599,2203,548,492,919
02901,Pozo Cañada,2019,10461,6526,2181,310,456,988
02901,Pozo Cañada,2018,9775,6077,2085,281,436,896
02901,Pozo Cañada,2017,9238,5595,2064,296,359,925
02901,Pozo Cañada,2016,8872,5274,2075,300,330,893
02901,Pozo Cañada,2015,8596,4749,2080,374,337,1056
03001,"Atzúbia, l'",2022,13846,6148,4696,210,500,2293
03001,"Atzúbia, l'",2021,13824,5834,4495,296,533,2667
03001,"Atzúbia, l'",2020,12258,5230,4143,444,473,1967
03001,"Atzúbia, l'",2019,13106,5842,4443,146,439,2236
03001,"Atzúbia, l'",2018,12076,5520,3943,121,379,2113
03001,"Atzúbia, l'",2017,11302,4819,3800,151,366,2166
03001,"Atzúbia, l'",2016,10068,4548,3444,186,227,1662
03001,"Atzúbia, l'",2015,10433,4619,3737,184,253,1640
03002,Agost,2022,12560,7514,2828,392,692,1135
03002,Agost,2021,11969,7036,2678,442,651,1162
03002,Agost,2020,11310,6423,2596,643,559,1089
03002,Agost,2019,11165,6601,2584,321,519,1140
03002,Agost,2018,10501,6130,2488,316,442,1125
03002,Agost,2017,9945,5727,2417,313,343,1144
03002,Agost,2016,9486,5389,2361,290,346,1100
03002,Agost,2015,9122,4994,2380,337,333,1077
03003,Agres,2022,15639,8755,3477,452,775,2179
03003,Agres,2021,14808,8085,3387,583,900,1853
03003,Agres,2020,13900,7405,3421,670,845,1559
03003,Agres,2019,14835,8605,3380,263,681,1905
03003,Agres,2018,12796,6937,3161,280,567,1852
03003,Agres,2017,12280,6589,3132,224,487,1849
03003,Agres,2016,11726,6241,3001,183,500,1802
03003,Agres,2015,11421,6153,2895,197,405,1771
03004,Aigües,2022,15174,8864,3595,306,471,1938
03004,Aigües,2021,14949,8637,3737,515,383,1677
03004,Aigües,2020,13701,8016,3405,629,366,1285
03004,Aigües,2019,13778,8003,3700,296,323,1456
03004,Aigües,2018,12989,7746,3251,275,246,1471
03004,Aigües,2017,12769,7457,3312,240,200,1560
03004,Aigües,2016,12016,6863,3143,240,165,1605
03004,Aigües,2015,12201,6908,3276,322,182,1512
03005,Albatera,2022,11157,6968,1985,366,590,1248
03005,Albatera,2021,10579,6405,1869,515,566,1225
03005,Albatera,2020,10091,6007,1853,644,469,1119
03005,Albatera,2019,9925,6066,1770,320,425,1344
03005,Albatera,2018,9433,5742,1689,315,364,1323
03005,Albatera,2017,9347,5503,1682,314,320,1528
03005,Albatera,2016,8861,5195,1674,320,283,1389
03005,Albatera,2015,8673,4956,1725,336,271,1385
03006,Alcalalí,2022,12588,4545,5367,166,290,2219
03006,Alcalalí,2021,12111,4229,5536,339,283,1724
03006,Alcalalí,2020,11409,3940,5250,492,225,1502
03006,Alcalalí,2019,11717,4467,5196,162,211,1682
03006,Alcalalí,2018,11179,3861,4978,121,194,2026
03006,Alcalalí,2017,9937,3597,4727,124,157,1333
03006,Alcalalí,2016,10126,3459,4816,131,172,1549
03006,Alcalalí,2015,10128,3238,5018,125,167,1581
03007,Alcosser,2022,19423,12290,3295,297,514,3028
03007,Alcosser,2021,18670,10665,3074,519,486,3926
03007,Alcosser,2020,17007,8890,3102,897,437,3682
03007,Alcosser,2019,16694,9484,3544,253,456,2958
03007,Alcosser,2018,15474,8497,3249,335,478,2914
03007,Alcosser,2017,13789,7291,2928,272,500,2798
03007,Alcosser,2016,12901,6785,3037,293,405,2380
03007,Alcosser,2015,13562,6535,3335,258,580,2854
03008,Alcoleja,2022,13753,6489,4328,325,768,1843
03008,Alcoleja,2021,14223,6120,4414,353,805,2531
03008,Alcoleja,2020,13235,5779,4916,429,878,1232
03008,Alcoleja,2019,13265,5478,5150,311,790,1536
03008,Alcoleja,2018,12621,5212,5062,259,501,1588
03008,Alcoleja,2017,11563,4437,4978,311,389,1448
03008,Alcoleja,2016,11054,4531,4473,293,442,1314
03008,Alcoleja,2015,10854,4443,4319,345,269,1478
03009,Alcoi/Alcoy,2022,15018,8976,3539,329,706,1468
03009,Alcoi/Alcoy,2021,14380,8488,3348,439,657,1448
03009,Alcoi/Alcoy,2020,13557,7796,3265,693,588,1215
03009,Alcoi/Alcoy,2019,13327,7997,3156,296,529,1348
03009,Alcoi/Alcoy,2018,12746,7632,3032,272,458,1352
03009,Alcoi/Alcoy,2017,12137,7267,2939,270,381,1281
03009,Alcoi/Alcoy,2016,11605,6851,2847,286,355,1266
03009,Alcoi/Alcoy,2015,11303,6526,2819,336,344,1278
03010,Alfafara,2022,15152,8544,3744,393,409,2061
03010,Alfafara,2021,14265,7906,3351,375,561,2073
03010,Alfafara,2020,13055,6851,3161,650,615,1779
03010,Alfafara,2019,13005,7252,2985,342,487,1938
03010,Alfafara,2018,12544,7053,2754,299,468,1968
03010,Alfafara,2017,11368,6272,2607,214,391,1883
03010,Alfafara,2016,10319,5669,2616,157,334,1544
03010,Alfafara,2015,10302,5706,2646,179,338,1433
03011,"Alfàs del Pi, l'",2022,12834,6736,3031,329,376,2363
03011,"Alfàs del Pi, l'",2021,11663,5641,2859,833,363,1967
03011,"Alfàs del Pi, l'",2020,10931,5111,2713,1085,319,1703
03011,"Alfàs del Pi, l'",2019,11262,6181,2566,271,267,1976
03011,"Alfàs del Pi, l'",2018,10720,5810,2520,250,234,1905
03011,"Alfàs del Pi, l'",2017,10400,5657,2474,249,199,1823
03011,"Alfàs del Pi, l'",2016,9347,5040,2246,247,176,1638
03011,"Alfàs del Pi, l'",2015,9288,4920,2290,272,155,1651
03012,Algorfa,2022,10707,4838,4068,195,327,1279
03012,Algorfa,2021,10101,4351,3959,388,287,1117
03012,Algorfa,2020,9134,3954,3508,544,244,885
03012,Algorfa,2019,9552,4497,3357,200,259,1239
03012,Algorfa,2018,9130,4414,3206,196,254,1059
03012,Algorfa,2017,8437,3974,3024,234,202,1003
03012,Algorfa,2016,6596,2897,2564,187,164,784
03012,Algorfa,2015,7592,3231,3130,247,166,817
03013,Algueña,2022,11569,5854,3441,366,669,1239
03013,Algueña,2021,11304,5570,3450,480,660,1145
03013,Algueña,2020,10921,5108,3309,615,575,1314
03013,Algueña,2019,10964,5487,3259,420,512,1286
03013,Algueña,2018,10943,5495,3167,318,448,1516
03013,Algueña,2017,10094,5275,3070,242,320,1187
03013,Algueña,2016,10109,5061,3091,213,339,1405
03013,Algueña,2015,9715,4666,3091,317,284,1357
03014,Alacant/Alicante,2022,15698,9166,3570,299,688,1975
03014,Alacant/Alicante,2021,14840,8556,3397,480,642,1766
03014,Alacant/Alicante,2020,14142,7987,3348,695,577,1535
03014,Alacant/Alicante,2019,14082,8330,3235,273,501,1744
03014,Alacant/Alicante,2018,13472,7966,3125,262,450,1670
03014,Alacant/Alicante,2017,13044,7681,3047,265,391,1660
03014,Alacant/Alicante,2016,12545,7412,2954,283,353,1542
03014,Alacant/Alicante,2015,12291,7192,2927,315,338,1519
03015,Almoradí,2022,10948,6700,1976,327,716,1229
03015,Almoradí,2021,10258,6114,1881,462,663,1137
03015,Almoradí,2020,9777,5681,1802,641,583,1070
03015,Almoradí,2019,9520,5851,1739,308,487,1134
03015,Almoradí,2018,9003,5477,1696,308,409,1114
03015,Almoradí,2017,8596,5218,1657,296,349,1077
03015,Almoradí,2016,8187,4846,1665,304,351,1021
03015,Almoradí,2015,7832,4592,1676,323,273,970
03016,Almudaina,2022,16162,6969,6104,362,405,2323
03016,Almudaina,2021,13373,5521,5560,418,460,1414
03016,Almudaina,2020,15560,8030,5029,537,579,1385
03016,Almudaina,2019,18715,9720,5731,138,782,2344
03016,Almudaina,2018,16054,7708,5198,104,667,2376
03016,Almudaina,2017,14616,6815,5174,62,590,1983
03016,Almudaina,2016,13194,6074,4581,228,615,1696
03016,Almudaina,2015,12450,5513,4445,435,472,1586
03017,"Alqueria d'Asnar, l'",2022,15033,9763,2374,343,500,2052
03017,"Alqueria d'Asnar, l'",2021,14087,9219,2045,463,436,1924
03017,"Alqueria d'Asnar, l'",2020,12767,8016,1957,773,431,1590
03017,"Alqueria d'Asnar, l'",2019,12301,7766,2075,308,380,1772
03017,"Alqueria d'Asnar, l'",2018,11508,7181,2007,273,281,1767
03017,"Alqueria d'Asnar, l'",2017,10947,6751,1710,349,176,1961
03017,"Alqueria d'Asnar, l'",2016,10482,6653,1756,208,201,1664
03017,"Alqueria d'Asnar, l'",2015,9576,6355,1688,252,164,1116
03018,Altea,2022,13895,7145,2981,313,398,3057
03018,Altea,2021,13001,6284,2810,676,417,2814
03018,Altea,2020,12312,5855,2767,936,361,2394
03018,Altea,2019,12468,6571,2604,288,323,2681
03018,Altea,2018,11946,6272,2540,279,290,2566
03018,Altea,2017,11396,5972,2467,288,237,2433
03018,Altea,2016,10174,5301,2277,277,208,2111
03018,Altea,2015,10564,5420,2435,322,217,2170
03019,Aspe,2022,12230,7817,2293,360,583,1177
03019,Aspe,2021,11470,7188,2148,494,530,1110
03019,Aspe,2020,10815,6562,2073,701,466,1013
03019,Aspe,2019,10548,6750,2026,353,421,997
03019,Aspe,2018,9860,6277,1932,339,365,947
03019,Aspe,2017,9438,5932,1911,319,300,975
03019,Aspe,2016,8870,5555,1857,337,276,846
03019,Aspe,2015,8583,5259,1864,345,241,874
03020,Balones,2022,15861,7405,6335,781,430,911
03020,Balones,2021,15653,6988,5863,660,500,1642
03020,Balones,2020,14049,7068,5242,661,376,702
03020,Balones,2019,14194,6431,5728,520,273,1242
03020,Balones,2018,12553,5892,4750,267,225,1420
03020,Balones,2017,12493,5628,4907,273,166,1519
03020,Balones,2016,11963,5062,4927,276,325,1373
03020,Balones,2015,11696,4864,4493,320,325,1694
03021,Banyeres de Mariola,2022,16098,9708,3004,224,567,2596
03021,Banyeres de Mariola,2021,14363,9001,2886,299,567,1611
03021,Banyeres de Mariola,2020,13847,8348,2821,568,516,1593
03021,Banyeres de Mariola,2019,13731,8469,2703,201,499,1858
03021,Banyeres de Mariola,2018,13167,8109,2598,154,422,1884
03021,Banyeres de Mariola,2017,12245,7585,2570,149,323,1619
03021,Banyeres de Mariola,2016,11854,7259,2418,171,297,1710
03021,Banyeres de Mariola,2015,11156,6838,2335,171,296,1516
03022,Benasau,2022,19198,10175,5936,316,240,2530
03022,Benasau,2021,18628,9299,6503,290,410,2127
03022,Benasau,2020,18545,9445,6965,547,444,1143
03022,Benasau,2019,21560,8722,6091,339,308,6101
03022,Benasau,2018,19095,8130,5799,361,146,4659
03022,Benasau,2017,16091,7629,5355,238,110,2795
03022,Benasau,2016,16560,6479,5282,322,106,4371
03022,Benasau,2015,16020,6812,5538,462,106,3102
03023,Beneixama,2022,15679,9119,3843,242,458,2016
03023,Beneixama,2021,14894,8403,3573,400,520,1999
03023,Beneixama,2020,13927,7872,3445,596,469,1544
03023,Beneixama,2019,13870,8049,3271,230,402,1917
03023,Beneixama,2018,13285,7492,3145,197,371,2080
03023,Beneixama,2017,12468,6947,3041,179,316,1985
03023,Beneixama,2016,11668,6361,2994,174,272,1867
03023,Beneixama,2015,11111,5997,2947,216,264,1687
03024,Benejúzar,2022,11349,6966,2294,352,635,1102
03024,Benejúzar,2021,10970,6538,2212,483,610,1127
03024,Benejúzar,2020,10503,6226,2134,657,506,980
03024,Benejúzar,2019,10187,6386,2103,319,434,946
03024,Benejúzar,2018,9830,5958,2100,296,402,1074
03024,Benejúzar,2017,9270,5466,2091,295,324,1094
